schid,schname,keyword,keynum,monthorweek,index
2,young harris college,yhc,3,2015-07-05 - 2015-07-11,39
2,young harris college,yhc,3,2015-07-12 - 2015-07-18,34
2,young harris college,yhc,3,2015-07-19 - 2015-07-25,40
2,young harris college,yhc,3,2015-07-26 - 2015-08-01,34
2,young harris college,yhc,3,2015-08-02 - 2015-08-08,43
2,young harris college,yhc,3,2015-08-09 - 2015-08-15,44
2,young harris college,yhc,3,2015-08-16 - 2015-08-22,100
2,young harris college,yhc,3,2015-08-23 - 2015-08-29,73
2,young harris college,yhc,3,2015-08-30 - 2015-09-05,52
2,young harris college,yhc,3,2015-09-06 - 2015-09-12,53
2,young harris college,yhc,3,2015-09-13 - 2015-09-19,44
2,young harris college,yhc,3,2015-09-20 - 2015-09-26,56
2,young harris college,yhc,3,2015-09-27 - 2015-10-03,52
2,young harris college,yhc,3,2015-10-04 - 2015-10-10,69
2,young harris college,yhc,3,2015-10-11 - 2015-10-17,54
2,young harris college,yhc,3,2015-10-18 - 2015-10-24,46
2,young harris college,yhc,3,2015-10-25 - 2015-10-31,50
2,young harris college,yhc,3,2015-11-01 - 2015-11-07,67
2,young harris college,yhc,3,2015-11-08 - 2015-11-14,46
2,young harris college,yhc,3,2015-11-15 - 2015-11-21,43
2,young harris college,yhc,3,2015-11-22 - 2015-11-28,40
2,young harris college,yhc,3,2015-11-29 - 2015-12-05,44
2,young harris college,yhc,3,2015-12-06 - 2015-12-12,73
2,young harris college,yhc,3,2015-12-13 - 2015-12-19,33
2,young harris college,yhc,3,2015-12-20 - 2015-12-26,25
2,young harris college,yhc,3,2015-12-27 - 2016-01-02,23
2,young harris college,yhc,3,2016-01-03 - 2016-01-09,43
2,young harris college,yhc,3,2016-01-10 - 2016-01-16,71
2,young harris college,yhc,3,2016-01-17 - 2016-01-23,59
2,young harris college,yhc,3,2016-01-24 - 2016-01-30,56
2,young harris college,yhc,3,2016-01-31 - 2016-02-06,44
2,young harris college,yhc,3,2016-02-07 - 2016-02-13,49
2,young harris college,yhc,3,2016-02-14 - 2016-02-20,49
2,young harris college,yhc,3,2016-02-21 - 2016-02-27,52
2,young harris college,yhc,3,2016-02-28 - 2016-03-05,58
2,young harris college,yhc,3,2016-03-06 - 2016-03-12,29
2,young harris college,yhc,3,2016-03-13 - 2016-03-19,55
2,young harris college,yhc,3,2016-03-20 - 2016-03-26,49
3,young harris college,young harris,4,2013-03-31 - 2013-04-06,74
3,young harris college,young harris,4,2013-04-07 - 2013-04-13,62
3,young harris college,young harris,4,2013-04-14 - 2013-04-20,71
3,young harris college,young harris,4,2013-04-21 - 2013-04-27,70
3,young harris college,young harris,4,2013-04-28 - 2013-05-04,100
3,young harris college,young harris,4,2013-05-05 - 2013-05-11,77
3,young harris college,young harris,4,2013-05-12 - 2013-05-18,65
3,young harris college,young harris,4,2013-05-19 - 2013-05-25,62
3,young harris college,young harris,4,2013-05-26 - 2013-06-01,62
3,young harris college,young harris,4,2013-06-02 - 2013-06-08,63
3,young harris college,young harris,4,2013-06-09 - 2013-06-15,64
3,young harris college,young harris,4,2013-06-16 - 2013-06-22,63
3,young harris college,young harris,4,2013-06-23 - 2013-06-29,61
3,young harris college,young harris,4,2013-06-30 - 2013-07-06,65
3,young harris college,young harris,4,2013-07-07 - 2013-07-13,71
3,young harris college,young harris,4,2013-07-14 - 2013-07-20,70
3,young harris college,young harris,4,2013-07-21 - 2013-07-27,73
3,young harris college,young harris,4,2013-07-28 - 2013-08-03,69
3,young harris college,young harris,4,2013-08-04 - 2013-08-10,64
3,young harris college,young harris,4,2013-08-11 - 2013-08-17,74
3,young harris college,young harris,4,2013-08-18 - 2013-08-24,83
3,young harris college,young harris,4,2013-08-25 - 2013-08-31,61
3,young harris college,young harris,4,2013-09-01 - 2013-09-07,59
3,young harris college,young harris,4,2013-09-08 - 2013-09-14,65
3,young harris college,young harris,4,2013-09-15 - 2013-09-21,64
3,young harris college,young harris,4,2013-09-22 - 2013-09-28,70
3,young harris college,young harris,4,2013-09-29 - 2013-10-05,72
3,young harris college,young harris,4,2013-10-06 - 2013-10-12,72
3,young harris college,young harris,4,2013-10-13 - 2013-10-19,74
3,young harris college,young harris,4,2013-10-20 - 2013-10-26,78
3,young harris college,young harris,4,2013-10-27 - 2013-11-02,84
3,young harris college,young harris,4,2013-11-03 - 2013-11-09,70
3,young harris college,young harris,4,2013-11-10 - 2013-11-16,80
3,young harris college,young harris,4,2013-11-17 - 2013-11-23,77
3,young harris college,young harris,4,2013-11-24 - 2013-11-30,54
3,young harris college,young harris,4,2013-12-01 - 2013-12-07,60
3,young harris college,young harris,4,2013-12-08 - 2013-12-14,50
3,young harris college,young harris,4,2013-12-15 - 2013-12-21,51
3,young harris college,young harris,4,2013-12-22 - 2013-12-28,44
3,young harris college,young harris,4,2013-12-29 - 2014-01-04,62
3,young harris college,young harris,4,2014-01-05 - 2014-01-11,57
3,young harris college,young harris,4,2014-01-12 - 2014-01-18,70
3,young harris college,young harris,4,2014-01-19 - 2014-01-25,69
3,young harris college,young harris,4,2014-01-26 - 2014-02-01,65
3,young harris college,young harris,4,2014-02-02 - 2014-02-08,68
3,young harris college,young harris,4,2014-02-09 - 2014-02-15,64
3,young harris college,young harris,4,2014-02-16 - 2014-02-22,80
3,young harris college,young harris,4,2014-02-23 - 2014-03-01,71
3,young harris college,young harris,4,2014-03-02 - 2014-03-08,68
3,young harris college,young harris,4,2014-03-09 - 2014-03-15,66
3,young harris college,young harris,4,2014-03-16 - 2014-03-22,71
3,young harris college,young harris,4,2014-03-23 - 2014-03-29,65
3,young harris college,young harris,4,2014-03-30 - 2014-04-05,60
3,young harris college,young harris,4,2014-04-06 - 2014-04-12,70
3,young harris college,young harris,4,2014-04-13 - 2014-04-19,64
3,young harris college,young harris,4,2014-04-20 - 2014-04-26,75
3,young harris college,young harris,4,2014-04-27 - 2014-05-03,75
3,young harris college,young harris,4,2014-05-04 - 2014-05-10,70
3,young harris college,young harris,4,2014-05-11 - 2014-05-17,69
3,young harris college,young harris,4,2014-05-18 - 2014-05-24,70
3,young harris college,young harris,4,2014-05-25 - 2014-05-31,62
3,young harris college,young harris,4,2014-06-01 - 2014-06-07,84
3,young harris college,young harris,4,2014-06-08 - 2014-06-14,75
3,young harris college,young harris,4,2014-06-15 - 2014-06-21,77
3,young harris college,young harris,4,2014-06-22 - 2014-06-28,77
3,young harris college,young harris,4,2014-06-29 - 2014-07-05,79
3,young harris college,young harris,4,2014-07-06 - 2014-07-12,70
3,young harris college,young harris,4,2014-07-13 - 2014-07-19,74
3,young harris college,young harris,4,2014-07-20 - 2014-07-26,74
3,young harris college,young harris,4,2014-07-27 - 2014-08-02,67
3,young harris college,young harris,4,2014-08-03 - 2014-08-09,68
3,young harris college,young harris,4,2014-08-10 - 2014-08-16,74
3,young harris college,young harris,4,2014-08-17 - 2014-08-23,69
3,young harris college,young harris,4,2014-08-24 - 2014-08-30,62
3,young harris college,young harris,4,2014-08-31 - 2014-09-06,65
3,young harris college,young harris,4,2014-09-07 - 2014-09-13,69
3,young harris college,young harris,4,2014-09-14 - 2014-09-20,67
3,young harris college,young harris,4,2014-09-21 - 2014-09-27,66
3,young harris college,young harris,4,2014-09-28 - 2014-10-04,71
3,young harris college,young harris,4,2014-10-05 - 2014-10-11,80
3,young harris college,young harris,4,2014-10-12 - 2014-10-18,85
3,young harris college,young harris,4,2014-10-19 - 2014-10-25,84
3,young harris college,young harris,4,2014-10-26 - 2014-11-01,79
3,young harris college,young harris,4,2014-11-02 - 2014-11-08,80
3,young harris college,young harris,4,2014-11-09 - 2014-11-15,79
3,young harris college,young harris,4,2014-11-16 - 2014-11-22,85
3,young harris college,young harris,4,2014-11-23 - 2014-11-29,61
3,young harris college,young harris,4,2014-11-30 - 2014-12-06,57
3,young harris college,young harris,4,2014-12-07 - 2014-12-13,60
3,young harris college,young harris,4,2014-12-14 - 2014-12-20,53
3,young harris college,young harris,4,2014-12-21 - 2014-12-27,52
3,young harris college,young harris,4,2014-12-28 - 2015-01-03,59
3,young harris college,young harris,4,2015-01-04 - 2015-01-10,75
3,young harris college,young harris,4,2015-01-11 - 2015-01-17,65
3,young harris college,young harris,4,2015-01-18 - 2015-01-24,77
3,young harris college,young harris,4,2015-01-25 - 2015-01-31,66
3,young harris college,young harris,4,2015-02-01 - 2015-02-07,68
3,young harris college,young harris,4,2015-02-08 - 2015-02-14,80
3,young harris college,young harris,4,2015-02-15 - 2015-02-21,82
3,young harris college,young harris,4,2015-02-22 - 2015-02-28,81
3,young harris college,young harris,4,2015-03-01 - 2015-03-07,71
3,young harris college,young harris,4,2015-03-08 - 2015-03-14,62
3,young harris college,young harris,4,2015-03-15 - 2015-03-21,70
3,young harris college,young harris,4,2015-03-22 - 2015-03-28,68
3,young harris college,young harris,4,2015-03-29 - 2015-04-04,66
3,young harris college,young harris,4,2015-04-05 - 2015-04-11,79
3,young harris college,young harris,4,2015-04-12 - 2015-04-18,78
3,young harris college,young harris,4,2015-04-19 - 2015-04-25,73
3,young harris college,young harris,4,2015-04-26 - 2015-05-02,69
3,young harris college,young harris,4,2015-05-03 - 2015-05-09,63
3,young harris college,young harris,4,2015-05-10 - 2015-05-16,61
3,young harris college,young harris,4,2015-05-17 - 2015-05-23,69
3,young harris college,young harris,4,2015-05-24 - 2015-05-30,69
3,young harris college,young harris,4,2015-05-31 - 2015-06-06,64
3,young harris college,young harris,4,2015-06-07 - 2015-06-13,73
3,young harris college,young harris,4,2015-06-14 - 2015-06-20,64
3,young harris college,young harris,4,2015-06-21 - 2015-06-27,74
3,young harris college,young harris,4,2015-06-28 - 2015-07-04,82
3,young harris college,young harris,4,2015-07-05 - 2015-07-11,76
3,young harris college,young harris,4,2015-07-12 - 2015-07-18,75
3,young harris college,young harris,4,2015-07-19 - 2015-07-25,73
3,young harris college,young harris,4,2015-07-26 - 2015-08-01,76
3,young harris college,young harris,4,2015-08-02 - 2015-08-08,69
3,young harris college,young harris,4,2015-08-09 - 2015-08-15,84
3,young harris college,young harris,4,2015-08-16 - 2015-08-22,85
3,young harris college,young harris,4,2015-08-23 - 2015-08-29,79
3,young harris college,young harris,4,2015-08-30 - 2015-09-05,83
3,young harris college,young harris,4,2015-09-06 - 2015-09-12,76
3,young harris college,young harris,4,2015-09-13 - 2015-09-19,76
3,young harris college,young harris,4,2015-09-20 - 2015-09-26,79
3,young harris college,young harris,4,2015-09-27 - 2015-10-03,76
3,young harris college,young harris,4,2015-10-04 - 2015-10-10,69
3,young harris college,young harris,4,2015-10-11 - 2015-10-17,67
3,young harris college,young harris,4,2015-10-18 - 2015-10-24,69
3,young harris college,young harris,4,2015-10-25 - 2015-10-31,70
3,young harris college,young harris,4,2015-11-01 - 2015-11-07,76
3,young harris college,young harris,4,2015-11-08 - 2015-11-14,66
3,young harris college,young harris,4,2015-11-15 - 2015-11-21,75
3,young harris college,young harris,4,2015-11-22 - 2015-11-28,58
3,young harris college,young harris,4,2015-11-29 - 2015-12-05,65
3,young harris college,young harris,4,2015-12-06 - 2015-12-12,62
3,young harris college,young harris,4,2015-12-13 - 2015-12-19,58
3,young harris college,young harris,4,2015-12-20 - 2015-12-26,49
3,young harris college,young harris,4,2015-12-27 - 2016-01-02,63
3,young harris college,young harris,4,2016-01-03 - 2016-01-09,68
3,young harris college,young harris,4,2016-01-10 - 2016-01-16,75
3,young harris college,young harris,4,2016-01-17 - 2016-01-23,80
3,young harris college,young harris,4,2016-01-24 - 2016-01-30,69
3,young harris college,young harris,4,2016-01-31 - 2016-02-06,66
3,young harris college,young harris,4,2016-02-07 - 2016-02-13,69
3,young harris college,young harris,4,2016-02-14 - 2016-02-20,68
3,young harris college,young harris,4,2016-02-21 - 2016-02-27,72
3,young harris college,young harris,4,2016-02-28 - 2016-03-05,78
3,young harris college,young harris,4,2016-03-06 - 2016-03-12,60
3,young harris college,young harris,4,2016-03-13 - 2016-03-19,70
3,young harris college,young harris,4,2016-03-20 - 2016-03-26,67
4,youngstown state university,youngstown state university,1,2013-03-31 - 2013-04-06,22
4,youngstown state university,youngstown state university,1,2013-04-07 - 2013-04-13,25
4,youngstown state university,youngstown state university,1,2013-04-14 - 2013-04-20,20
4,youngstown state university,youngstown state university,1,2013-04-21 - 2013-04-27,21
4,youngstown state university,youngstown state university,1,2013-04-28 - 2013-05-04,22
4,youngstown state university,youngstown state university,1,2013-05-05 - 2013-05-11,23
4,youngstown state university,youngstown state university,1,2013-05-12 - 2013-05-18,24
4,youngstown state university,youngstown state university,1,2013-05-19 - 2013-05-25,21
4,youngstown state university,youngstown state university,1,2013-05-26 - 2013-06-01,22
4,youngstown state university,youngstown state university,1,2013-06-02 - 2013-06-08,22
4,youngstown state university,youngstown state university,1,2013-06-09 - 2013-06-15,22
4,youngstown state university,youngstown state university,1,2013-06-16 - 2013-06-22,25
4,youngstown state university,youngstown state university,1,2013-06-23 - 2013-06-29,21
4,youngstown state university,youngstown state university,1,2013-06-30 - 2013-07-06,22
4,youngstown state university,youngstown state university,1,2013-07-07 - 2013-07-13,23
4,youngstown state university,youngstown state university,1,2013-07-14 - 2013-07-20,24
4,youngstown state university,youngstown state university,1,2013-07-21 - 2013-07-27,25
4,youngstown state university,youngstown state university,1,2013-07-28 - 2013-08-03,24
4,youngstown state university,youngstown state university,1,2013-08-04 - 2013-08-10,29
4,youngstown state university,youngstown state university,1,2013-08-11 - 2013-08-17,30
4,youngstown state university,youngstown state university,1,2013-08-18 - 2013-08-24,31
4,youngstown state university,youngstown state university,1,2013-08-25 - 2013-08-31,33
4,youngstown state university,youngstown state university,1,2013-09-01 - 2013-09-07,27
4,youngstown state university,youngstown state university,1,2013-09-08 - 2013-09-14,51
4,youngstown state university,youngstown state university,1,2013-09-15 - 2013-09-21,35
4,youngstown state university,youngstown state university,1,2013-09-22 - 2013-09-28,26
4,youngstown state university,youngstown state university,1,2013-09-29 - 2013-10-05,27
4,youngstown state university,youngstown state university,1,2013-10-06 - 2013-10-12,28
4,youngstown state university,youngstown state university,1,2013-10-13 - 2013-10-19,29
4,youngstown state university,youngstown state university,1,2013-10-20 - 2013-10-26,29
4,youngstown state university,youngstown state university,1,2013-10-27 - 2013-11-02,32
4,youngstown state university,youngstown state university,1,2013-11-03 - 2013-11-09,30
4,youngstown state university,youngstown state university,1,2013-11-10 - 2013-11-16,38
4,youngstown state university,youngstown state university,1,2013-11-17 - 2013-11-23,33
4,youngstown state university,youngstown state university,1,2013-11-24 - 2013-11-30,21
4,youngstown state university,youngstown state university,1,2013-12-01 - 2013-12-07,23
4,youngstown state university,youngstown state university,1,2013-12-08 - 2013-12-14,21
4,youngstown state university,youngstown state university,1,2013-12-15 - 2013-12-21,30
4,youngstown state university,youngstown state university,1,2013-12-22 - 2013-12-28,14
4,youngstown state university,youngstown state university,1,2013-12-29 - 2014-01-04,20
4,youngstown state university,youngstown state university,1,2014-01-05 - 2014-01-11,26
4,youngstown state university,youngstown state university,1,2014-01-12 - 2014-01-18,30
4,youngstown state university,youngstown state university,1,2014-01-19 - 2014-01-25,27
4,youngstown state university,youngstown state university,1,2014-01-26 - 2014-02-01,29
4,youngstown state university,youngstown state university,1,2014-02-02 - 2014-02-08,27
4,youngstown state university,youngstown state university,1,2014-02-09 - 2014-02-15,26
4,youngstown state university,youngstown state university,1,2014-02-16 - 2014-02-22,27
4,youngstown state university,youngstown state university,1,2014-02-23 - 2014-03-01,24
4,youngstown state university,youngstown state university,1,2014-03-02 - 2014-03-08,28
4,youngstown state university,youngstown state university,1,2014-03-09 - 2014-03-15,25
4,youngstown state university,youngstown state university,1,2014-03-16 - 2014-03-22,23
4,youngstown state university,youngstown state university,1,2014-03-23 - 2014-03-29,23
4,youngstown state university,youngstown state university,1,2014-03-30 - 2014-04-05,25
4,youngstown state university,youngstown state university,1,2014-04-06 - 2014-04-12,19
